"date","geography","geography code","Age: All categories: Age; measures: Value","Age: Age under 1; measures: Value","Age: Age 1; measures: Value","Age: Age 2; measures: Value","Age: Age 3; measures: Value","Age: Age 4; measures: Value","Age: Age 5; measures: Value","Age: Age 6; measures: Value","Age: Age 7; measures: Value","Age: Age 8; measures: Value","Age: Age 9; measures: Value","Age: Age 10; measures: Value","Age: Age 11; measures: Value","Age: Age 12; measures: Value","Age: Age 13; measures: Value","Age: Age 14; measures: Value","Age: Age 15; measures: Value","Age: Age 16; measures: Value","Age: Age 17; measures: Value","Age: Age 18; measures: Value","Age: Age 19; measures: Value","Age: Age 20; measures: Value","Age: Age 21; measures: Value","Age: Age 22; measures: Value","Age: Age 23; measures: Value","Age: Age 24; measures: Value","Age: Age 25; measures: Value","Age: Age 26; measures: Value","Age: Age 27; measures: Value","Age: Age 28; measures: Value","Age: Age 29; measures: Value","Age: Age 30; measures: Value","Age: Age 31; measures: Value","Age: Age 32; measures: Value","Age: Age 33; measures: Value","Age: Age 34; measures: Value","Age: Age 35; measures: Value","Age: Age 36; measures: Value","Age: Age 37; measures: Value","Age: Age 38; measures: Value","Age: Age 39; measures: Value","Age: Age 40; measures: Value","Age: Age 41; measures: Value","Age: Age 42; measures: Value","Age: Age 43; measures: Value","Age: Age 44; measures: Value","Age: Age 45; measures: Value","Age: Age 46; measures: Value","Age: Age 47; measures: Value","Age: Age 48; measures: Value","Age: Age 49; measures: Value","Age: Age 50; measures: Value","Age: Age 51; measures: Value","Age: Age 52; measures: Value","Age: Age 53; measures: Value","Age: Age 54; measures: Value","Age: Age 55; measures: Value","Age: Age 56; measures: Value","Age: Age 57; measures: Value","Age: Age 58; measures: Value","Age: Age 59; measures: Value","Age: Age 60; measures: Value","Age: Age 61; measures: Value","Age: Age 62; measures: Value","Age: Age 63; measures: Value","Age: Age 64; measures: Value","Age: Age 65; measures: Value","Age: Age 66; measures: Value","Age: Age 67; measures: Value","Age: Age 68; measures: Value","Age: Age 69; measures: Value","Age: Age 70; measures: Value","Age: Age 71; measures: Value","Age: Age 72; measures: Value","Age: Age 73; measures: Value","Age: Age 74; measures: Value","Age: Age 75; measures: Value","Age: Age 76; measures: Value","Age: Age 77; measures: Value","Age: Age 78; measures: Value","Age: Age 79; measures: Value","Age: Age 80; measures: Value","Age: Age 81; measures: Value","Age: Age 82; measures: Value","Age: Age 83; measures: Value","Age: Age 84; measures: Value","Age: Age 85; measures: Value","Age: Age 86; measures: Value","Age: Age 87; measures: Value","Age: Age 88; measures: Value","Age: Age 89; measures: Value","Age: Age 90; measures: Value","Age: Age 91; measures: Value","Age: Age 92; measures: Value","Age: Age 93; measures: Value","Age: Age 94; measures: Value","Age: Age 95; measures: Value","Age: Age 96; measures: Value","Age: Age 97; measures: Value","Age: Age 98; measures: Value","Age: Age 99; measures: Value","Age: Age 100 and over; measures: Value"
"2011","N00000056 (Farranshane ward)","N00000056",283,5,1,7,3,3,3,3,1,5,1,2,4,2,1,0,3,4,2,6,1,1,4,4,2,4,3,0,5,4,8,2,7,2,3,6,5,7,3,5,2,7,2,4,3,3,2,4,5,5,2,3,5,1,6,3,4,2,3,2,5,6,5,2,5,2,3,4,3,3,5,1,2,7,7,3,0,4,4,4,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000057 (Fountain Hill ward)","N00000057",279,7,7,9,4,6,6,2,5,2,4,6,5,6,4,5,4,6,4,5,5,1,4,1,3,3,3,2,7,6,5,3,3,6,6,4,4,7,7,5,4,5,2,5,4,3,1,1,3,4,3,5,4,1,2,5,4,1,4,1,4,3,5,0,4,1,5,2,0,2,1,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000058 (Fountain Hill ward)","N00000058",266,9,8,5,4,3,3,5,4,2,4,4,6,2,3,3,3,4,3,3,4,8,1,2,2,9,3,4,6,8,10,3,3,3,1,0,6,4,4,6,6,2,3,4,3,1,2,8,4,6,4,3,2,1,1,3,4,3,3,2,2,4,2,3,4,2,0,1,1,0,0,1,3,2,0,4,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000059 (Fountain Hill ward)","N00000059",226,6,5,3,1,0,4,2,3,6,3,1,7,2,2,3,0,2,2,5,3,1,2,1,4,7,3,5,6,6,3,5,3,7,4,1,3,0,5,2,1,4,2,3,9,3,3,2,5,1,4,2,2,1,2,3,0,2,0,3,3,2,5,3,4,7,1,2,1,3,0,2,1,1,2,1,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011","N00000060 (Fountain Hill ward)","N00000060",394,5,9,6,8,7,6,4,10,6,4,1,5,6,6,3,2,7,2,2,5,4,5,11,5,5,4,10,13,4,3,6,4,6,6,7,7,5,5,8,10,5,3,6,6,5,3,4,4,4,5,6,4,5,5,4,2,5,5,3,4,5,3,3,6,6,5,3,1,2,5,4,3,1,2,3,2,2,5,1,3,4,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"2011","N00000061 (Fountain Hill ward)","N00000061",273,2,1,3,5,2,2,2,5,3,1,1,3,1,0,3,1,2,3,3,3,0,1,2,2,2,2,4,2,2,2,1,3,6,4,5,2,1,3,2,2,1,6,1,1,5,5,3,4,7,2,4,5,4,3,1,3,3,5,3,1,2,4,6,4,11,8,5,5,7,3,9,7,5,4,4,3,1,1,3,4,3,1,0,1,3,1,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0
"2011","N00000062 (Fountain Hill ward)","N00000062",351,3,3,5,1,1,1,4,2,0,5,3,5,1,8,5,5,3,8,4,7,2,6,9,6,4,3,6,2,2,0,3,4,2,4,2,1,6,2,3,5,5,6,1,7,7,2,3,3,6,5,3,3,3,6,7,5,3,3,7,5,6,7,8,8,12,6,6,4,9,3,3,5,2,5,4,5,3,2,2,0,7,1,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"2011","N00000063 (Fountain Hill ward)","N00000063",431,6,8,5,3,2,4,4,3,4,6,2,4,6,6,5,7,5,5,5,4,4,5,5,8,4,3,11,5,6,8,5,5,5,5,2,5,5,7,6,6,9,8,3,3,6,7,4,2,8,6,7,8,5,3,3,4,1,5,5,3,4,7,1,6,5,2,2,1,5,2,1,0,4,4,3,3,1,5,3,4,5,3,3,3,3,3,5,5,7,5,7,4,3,2,0,1,0,2,1,1,1
"2011","N00000064 (Greystone ward)","N00000064",279,2,1,5,4,2,3,6,2,3,5,4,5,9,4,2,4,6,0,4,2,7,3,5,5,3,3,5,4,5,3,4,7,4,6,2,3,1,0,6,2,8,6,4,4,3,4,4,6,7,3,5,2,2,3,3,3,1,1,3,3,5,3,4,5,6,3,5,2,1,0,0,3,1,3,0,3,0,1,1,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000065 (Greystone ward)","N00000065",389,4,4,2,2,1,1,3,4,4,3,5,8,7,2,8,4,3,3,10,6,5,6,5,6,4,2,3,6,3,3,2,7,0,4,4,4,3,1,7,2,3,8,9,2,3,4,4,3,2,6,3,9,9,8,5,9,7,8,12,9,3,12,1,10,6,5,5,6,7,6,11,5,3,4,4,1,4,1,1,2,1,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"2011","N00000066 (Greystone ward)","N00000066",264,1,5,2,2,2,2,2,2,3,1,1,3,1,2,1,2,3,2,2,1,4,4,2,2,2,3,5,2,4,5,1,0,4,2,3,5,2,4,5,5,5,2,0,0,4,2,2,2,0,2,5,1,6,6,4,3,3,4,5,4,6,8,5,8,6,6,5,8,10,4,4,1,3,3,2,0,5,3,4,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011","N00000067 (Greystone ward)","N00000067",316,4,9,5,9,1,6,0,2,2,4,6,3,11,0,5,6,8,6,1,2,8,1,2,5,7,7,6,3,2,5,8,8,3,4,0,6,5,4,6,6,2,2,5,5,6,3,5,4,5,1,2,5,2,4,6,1,5,3,3,5,4,4,2,6,4,5,1,2,9,2,4,2,1,0,1,0,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000068 (Greystone ward)","N00000068",371,2,4,4,6,3,5,6,7,1,4,6,6,5,5,7,7,7,8,6,6,2,2,8,6,3,3,1,2,4,1,1,3,4,7,2,6,3,4,4,3,10,4,5,6,9,6,3,6,5,3,7,5,2,7,6,9,3,6,4,3,4,7,8,5,7,3,2,4,8,5,4,4,2,3,1,6,1,3,2,2,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2011","N00000069 (Greystone ward)","N00000069",334,5,5,5,10,10,5,2,4,11,4,7,7,3,3,10,5,10,3,12,3,3,9,6,9,5,2,5,5,3,3,3,2,4,7,6,10,1,2,5,4,5,4,3,6,1,3,5,3,1,8,3,1,3,3,6,4,4,3,2,3,2,3,2,1,3,2,6,3,1,1,2,3,4,1,1,3,1,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000070 (Massereene ward)","N00000070",243,0,0,1,2,2,1,1,3,2,2,2,1,1,2,0,7,4,2,3,3,0,4,0,1,3,1,2,1,0,3,3,2,1,0,3,1,2,1,1,3,1,2,3,5,2,1,4,4,1,0,7,6,2,4,4,3,3,2,6,6,2,6,8,4,4,9,7,4,6,8,3,5,2,5,1,3,3,1,3,1,3,3,2,4,0,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"2011","N00000071 (Massereene ward)","N00000071",283,2,7,0,3,5,0,0,2,2,2,0,1,1,1,2,1,3,1,1,0,2,3,1,3,2,4,6,7,6,3,3,3,3,3,1,3,5,4,1,5,1,2,3,3,5,9,3,6,4,2,2,2,1,4,3,2,3,1,9,4,1,3,5,6,7,4,8,4,6,3,3,1,4,4,5,5,2,4,4,1,4,3,3,6,3,6,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0
"2011","N00000072 (Massereene ward)","N00000072",1753,26,36,28,36,28,28,38,32,27,27,30,29,18,27,27,26,28,22,20,11,18,16,17,15,18,17,32,32,31,32,29,28,33,34,38,37,47,40,33,55,49,46,31,26,25,22,32,30,22,17,23,16,17,17,18,13,5,8,13,10,11,13,10,6,14,12,8,12,6,5,3,7,1,8,5,7,4,4,5,4,6,3,0,5,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000073 (Massereene ward)","N00000073",521,8,5,2,3,5,3,3,1,3,3,2,1,5,1,6,3,4,0,2,4,5,4,8,4,9,8,14,9,14,10,9,13,8,8,7,9,6,7,6,5,2,8,5,4,6,4,5,8,5,5,2,6,3,5,5,4,4,4,6,5,4,6,8,11,5,2,7,3,5,11,10,5,8,4,3,8,2,10,10,4,8,6,5,2,8,5,7,3,6,2,3,4,3,2,2,0,3,2,0,1,0
"2011","N00000074 (Massereene ward)","N00000074",1047,24,29,26,30,18,14,22,14,10,20,10,14,20,14,10,8,12,8,8,4,9,8,8,4,10,16,12,24,29,34,29,31,27,25,28,24,30,27,29,16,23,20,21,24,14,14,20,10,9,7,10,13,14,4,8,4,5,6,8,4,8,4,4,7,5,3,6,3,4,4,2,1,3,8,4,3,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000075 (Massereene ward)","N00000075",410,2,2,5,3,3,4,3,4,0,7,2,5,2,6,6,5,8,4,10,14,12,18,11,18,9,8,14,8,4,2,4,5,7,2,4,7,5,1,3,10,3,6,7,9,4,5,8,5,5,5,1,3,6,6,2,2,2,1,4,6,2,8,3,4,4,2,4,5,4,1,0,4,3,3,4,5,0,1,2,0,1,0,0,3,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0
"2011","N00000076 (Massereene ward)","N00000076",344,3,10,3,10,8,6,3,5,5,5,3,2,7,3,5,8,5,9,6,5,2,4,5,3,5,1,2,0,3,1,1,5,3,5,2,3,6,5,6,7,12,14,11,7,3,12,2,6,7,5,3,9,5,4,0,3,0,2,2,0,4,3,2,1,1,1,4,2,3,2,1,1,3,1,3,5,3,3,3,3,1,1,1,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2011","N00000077 (Massereene ward)","N00000077",275,0,3,2,3,4,0,1,4,1,4,7,6,2,5,5,6,3,1,7,2,7,4,4,3,6,3,5,4,0,2,1,1,4,4,1,3,2,5,3,6,6,1,3,7,1,6,8,8,3,5,3,5,6,4,4,4,2,1,3,4,2,7,6,4,0,2,1,3,0,3,3,0,2,2,0,3,1,2,2,2,1,1,0,1,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"2011","N00000078 (Massereene ward)","N00000078",488,11,13,7,11,6,16,13,12,12,6,12,11,5,8,7,8,8,4,5,5,6,3,5,3,2,0,5,4,2,7,8,6,9,8,9,13,14,19,10,19,16,15,12,9,7,10,8,9,5,5,5,1,1,7,2,2,2,1,2,1,1,1,4,1,1,4,2,1,2,1,2,2,1,2,2,0,1,0,0,0,1,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000079 (Parkgate ward)","N00000079",564,2,12,9,10,7,4,7,3,11,17,5,16,8,7,15,8,11,9,10,5,8,4,9,3,7,5,2,4,2,5,5,5,1,6,2,9,6,6,13,8,10,10,10,18,10,9,12,16,8,9,7,11,10,10,9,5,9,7,6,4,8,5,5,3,5,3,3,5,0,4,3,3,7,4,6,1,2,4,1,1,1,6,0,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000080 (Parkgate ward)","N00000080",424,3,7,10,6,1,4,9,9,4,7,7,6,6,8,8,5,9,3,8,5,5,5,5,4,4,1,3,2,3,2,3,6,2,2,2,6,6,5,7,7,11,7,9,9,9,12,11,6,8,8,9,6,9,4,9,4,7,2,6,6,4,9,5,3,4,4,2,3,0,4,3,4,2,4,1,1,2,2,0,3,0,1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000081 (Parkgate ward)","N00000081",339,1,7,3,4,4,2,3,4,1,5,0,8,3,3,6,6,8,4,7,3,3,1,0,2,3,5,5,1,1,2,3,0,1,7,4,6,2,6,3,4,4,8,6,3,7,10,7,11,8,6,4,5,6,11,4,5,2,3,5,5,2,3,2,2,5,6,3,5,4,4,3,5,2,5,2,2,4,0,0,5,3,2,0,0,0,2,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0
"2011","N00000082 (Parkgate ward)","N00000082",342,1,1,4,2,0,5,4,2,9,3,6,7,4,7,4,6,5,4,2,2,1,6,5,5,5,3,4,4,3,3,4,1,1,1,3,1,0,4,2,3,7,8,8,4,8,2,3,3,7,4,10,6,4,8,5,4,10,6,4,2,6,3,9,5,5,4,8,4,5,6,4,4,3,3,3,0,1,4,2,1,3,1,1,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"2011","N00000083 (Parkgate ward)","N00000083",650,5,4,4,8,8,8,6,10,11,7,9,13,17,13,14,10,15,17,5,8,10,9,6,7,7,6,4,0,3,4,11,7,3,5,2,8,9,9,18,16,8,11,15,21,11,20,16,8,12,12,14,8,5,8,11,4,4,7,6,14,12,5,13,6,5,4,6,8,2,7,2,1,3,4,2,1,2,1,3,0,3,0,1,2,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
"2011","N00000084 (Parkgate ward)","N00000084",456,3,5,4,11,7,4,6,5,5,6,4,9,7,10,10,4,10,2,12,6,7,4,8,0,4,2,1,2,3,3,3,6,3,1,3,5,3,5,4,7,8,5,11,11,9,12,12,12,10,6,11,4,6,4,4,5,5,7,5,7,3,6,9,1,11,4,5,12,6,3,3,4,1,5,3,1,6,2,1,1,0,2,1,2,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"2011","N00000085 (Randalstown ward)","N00000085",437,7,6,7,7,6,5,5,6,7,1,4,5,4,7,5,1,7,3,7,2,3,5,6,8,10,9,4,9,3,3,5,4,4,5,8,5,9,7,5,2,7,8,5,3,3,10,5,7,10,6,3,4,2,5,6,6,5,3,6,4,4,2,1,5,5,7,3,6,3,5,2,5,6,2,3,2,1,5,5,1,2,3,3,4,5,1,2,4,1,1,4,2,1,3,1,0,2,1,0,0,0
"2011","N00000086 (Randalstown ward)","N00000086",395,12,5,9,4,8,11,5,3,6,5,5,4,8,8,5,5,2,7,8,3,7,7,3,8,6,9,6,9,9,3,12,4,6,3,5,5,7,7,2,4,2,4,9,3,4,8,5,7,13,5,6,6,8,3,3,5,1,3,2,5,3,2,4,2,4,4,1,3,3,3,4,0,1,0,1,3,0,1,3,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2011","N00000087 (Randalstown ward)","N00000087",913,11,12,16,17,16,15,14,15,7,11,17,16,20,12,21,9,12,20,11,14,7,10,12,9,11,11,7,8,14,8,10,13,7,14,13,11,4,14,13,19,16,8,10,20,16,18,19,21,10,19,14,15,19,12,12,14,11,14,4,5,9,6,8,6,10,5,2,6,11,6,9,7,7,7,3,7,5,3,0,4,5,1,0,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"2011","N00000088 (Randalstown ward)","N00000088",216,0,2,1,0,0,0,1,0,1,1,2,2,3,1,4,2,3,2,0,1,4,3,1,4,0,2,3,1,0,1,2,4,0,0,2,3,0,2,4,1,2,7,5,5,5,2,1,1,4,2,2,4,3,0,4,2,1,1,0,1,0,8,3,2,2,5,0,7,5,1,1,6,4,8,7,2,2,4,3,2,1,4,2,4,1,2,3,1,2,1,0,2,4,0,1,0,0,1,0,0,0
"2011","N00000089 (Randalstown ward)","N00000089",478,12,10,9,4,14,6,6,5,8,6,10,3,8,7,11,7,9,10,6,5,1,3,9,7,4,4,8,12,3,6,11,8,8,7,8,8,7,2,12,8,6,9,7,10,8,8,10,7,6,8,7,7,4,4,3,3,7,3,2,6,3,4,2,5,7,7,0,4,1,1,3,1,2,1,2,0,2,2,3,3,2,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000090 (Randalstown ward)","N00000090",392,6,4,5,2,2,4,6,6,7,4,7,11,7,6,10,5,10,4,7,5,2,10,3,5,7,2,5,3,7,4,2,6,7,8,5,2,3,3,7,6,11,8,3,12,12,14,6,8,3,8,3,4,4,4,2,6,7,3,7,3,0,3,4,1,2,3,2,3,5,2,1,0,2,1,3,1,1,3,1,1,2,2,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2011","N00000091 (Randalstown ward)","N00000091",476,7,10,9,8,8,13,11,7,11,13,7,5,6,4,3,4,2,7,1,4,10,6,7,9,4,6,9,7,12,9,2,14,7,4,6,7,8,4,10,7,11,5,6,10,6,11,8,7,10,5,7,8,9,3,2,1,4,3,5,2,8,1,5,1,4,1,4,4,8,7,3,2,0,3,2,1,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2011","N00000092 (Shilvodan ward)","N00000092",504,6,8,9,9,10,9,8,4,7,8,8,12,5,9,13,8,7,1,8,3,5,5,5,5,4,3,3,3,3,0,5,7,4,5,8,7,8,2,5,6,11,10,10,12,7,13,9,7,5,10,6,3,7,5,10,7,10,8,5,6,5,3,5,5,5,6,3,12,3,4,4,5,1,1,2,4,2,4,4,2,3,0,2,3,2,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0
"2011","N00000093 (Shilvodan ward)","N00000093",421,6,2,6,2,5,4,3,3,6,5,6,8,3,6,8,8,6,7,10,4,3,8,6,7,5,6,2,3,4,4,2,3,2,2,3,3,1,4,5,7,6,2,3,6,4,6,12,15,3,2,6,6,5,4,4,2,5,8,7,7,6,3,8,7,3,3,5,5,7,4,4,4,6,3,1,5,6,0,7,4,2,4,4,4,2,4,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0
"2011","N00000094 (Shilvodan ward)","N00000094",492,2,6,5,6,3,7,5,10,7,2,6,8,9,6,12,13,5,7,4,3,6,7,7,5,5,8,7,5,3,7,6,5,3,2,4,10,6,5,10,6,6,7,11,6,7,6,10,11,7,4,20,4,8,6,5,4,4,6,6,8,7,10,3,6,3,3,7,7,3,6,3,3,2,5,3,2,6,2,3,2,2,2,1,3,3,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
"2011","N00000095 (Shilvodan ward)","N00000095",468,2,4,8,10,7,11,6,15,7,10,4,5,7,7,4,8,11,5,8,3,13,5,10,7,3,4,4,5,5,1,6,5,3,2,6,3,3,6,8,7,10,7,4,6,9,9,12,6,7,10,4,8,4,9,5,3,9,3,4,3,8,3,9,10,2,1,6,4,2,2,4,2,3,4,4,2,4,2,1,1,2,1,1,3,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"2011","N00000096 (Shilvodan ward)","N00000096",464,4,3,3,5,2,2,6,3,3,4,2,4,6,5,3,6,4,8,9,6,6,7,3,11,7,3,3,4,3,5,9,6,7,0,7,4,2,1,4,6,3,8,6,5,11,11,9,8,7,7,7,5,7,8,7,11,7,7,7,9,4,7,16,8,14,3,6,4,9,5,4,3,5,5,2,2,6,2,5,2,2,2,1,1,3,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
"2011","N00000097 (Springfarm ward)","N00000097",850,13,23,15,26,11,13,14,12,13,11,17,10,10,13,15,13,13,11,14,8,11,12,9,8,17,15,11,12,12,23,24,30,12,21,21,23,14,18,12,11,11,14,15,18,15,12,8,9,14,8,10,5,7,5,7,4,11,8,11,4,8,1,4,6,6,5,3,0,4,1,3,0,3,3,1,2,2,1,1,2,1,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2011","N00000098 (Springfarm ward)","N00000098",1192,25,32,29,28,23,14,15,9,17,19,10,7,13,14,7,14,11,14,20,14,8,7,18,13,18,25,27,27,29,28,42,37,27,41,22,30,29,29,28,20,15,14,13,18,12,11,12,14,16,8,9,18,12,10,11,7,10,7,11,7,8,5,6,9,8,11,6,5,10,4,2,8,4,3,2,2,4,2,6,3,1,1,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000099 (Springfarm ward)","N00000099",258,6,4,2,2,2,5,2,6,6,1,6,3,1,2,2,6,2,5,5,1,3,1,3,3,3,4,3,3,3,7,3,4,3,3,2,7,4,2,5,1,1,3,6,5,0,1,5,2,4,5,2,5,6,0,3,6,3,1,5,7,3,3,4,1,3,3,1,3,1,1,1,3,2,0,1,2,2,1,1,3,4,0,2,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
"2011","N00000100 (Springfarm ward)","N00000100",341,6,8,4,3,3,6,7,0,5,3,2,4,4,1,5,3,2,2,5,2,3,3,5,3,12,2,6,6,10,10,5,6,3,9,8,6,8,3,4,4,3,4,3,1,5,10,7,8,5,3,1,4,2,5,2,3,3,7,4,5,2,4,4,1,8,3,0,4,4,4,0,3,0,3,2,1,2,3,4,2,2,1,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
"2011","N00000101 (Springfarm ward)","N00000101",282,9,11,9,10,4,6,10,1,3,3,2,4,3,5,4,2,6,4,3,7,5,5,8,5,6,7,4,6,7,11,5,4,6,4,1,3,2,3,6,2,3,5,5,2,4,6,1,5,1,2,0,0,4,4,2,1,5,2,2,4,3,2,1,0,3,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000102 (Springfarm ward)","N00000102",318,5,2,9,6,4,2,3,4,1,7,4,3,5,5,2,4,6,8,4,2,4,6,5,3,4,3,2,3,3,0,8,8,5,2,2,7,6,6,5,4,1,4,4,5,5,5,6,9,5,6,7,5,5,3,4,4,5,4,5,1,1,6,2,9,2,6,2,2,5,2,3,2,2,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000103 (Springfarm ward)","N00000103",623,11,13,16,10,17,13,10,14,15,6,8,7,10,4,8,8,4,2,5,7,8,6,13,8,5,10,9,11,15,15,14,8,17,12,9,8,9,13,5,7,12,9,14,12,6,7,7,6,5,3,8,11,7,6,4,5,5,5,7,9,5,7,6,9,4,3,2,4,1,3,5,1,3,3,6,3,2,0,2,3,1,3,0,0,0,1,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0
"2011","N00000104 (Springfarm ward)","N00000104",322,9,11,8,9,3,4,7,5,7,3,5,2,6,2,4,4,4,4,4,2,2,4,5,6,4,7,5,10,9,12,6,5,6,8,4,12,7,8,6,3,7,3,7,1,4,2,2,6,2,5,3,4,4,3,3,5,5,2,2,1,3,1,3,2,1,0,2,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000105 (Steeple ward)","N00000105",327,5,2,2,3,4,2,2,4,3,1,6,2,4,4,3,0,5,5,7,2,9,9,4,5,4,8,6,8,4,6,3,3,3,4,2,2,0,5,5,6,5,3,5,3,6,7,0,1,3,9,3,9,5,4,6,3,2,4,3,1,3,2,8,4,9,8,2,5,2,3,5,2,4,1,3,2,5,2,1,2,3,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"2011","N00000106 (Steeple ward)","N00000106",198,2,5,1,2,1,2,3,4,1,3,5,2,4,7,4,4,0,2,1,4,1,5,1,2,3,2,1,0,1,3,6,5,4,2,4,5,5,5,8,2,2,4,1,4,0,2,2,0,3,3,1,1,2,2,2,0,0,3,3,2,2,1,5,3,4,3,1,2,3,2,0,0,2,2,0,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000107 (Steeple ward)","N00000107",269,8,7,2,3,7,4,5,6,4,2,5,4,4,3,3,2,1,4,3,3,3,4,4,5,7,3,6,6,4,2,7,1,4,5,5,4,3,4,5,3,2,2,4,3,3,2,3,7,5,1,2,1,4,1,0,4,2,2,3,4,3,3,5,3,3,2,4,0,4,1,2,2,2,1,4,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000108 (Steeple ward)","N00000108",243,1,2,1,0,4,3,5,1,1,6,1,3,2,3,3,2,2,4,2,2,2,1,1,2,4,3,3,1,4,3,3,4,2,1,0,4,2,2,2,3,3,5,1,2,2,5,3,4,8,3,5,1,3,0,7,3,2,1,1,5,4,3,6,3,1,4,4,3,4,3,3,2,3,2,3,4,3,1,3,5,0,4,5,1,2,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2011","N00000109 (Steeple ward)","N00000109",512,15,10,14,7,8,4,5,6,6,6,1,7,1,8,0,5,5,4,3,4,4,8,7,11,13,12,9,15,9,8,20,19,16,10,12,9,10,10,7,4,6,13,5,3,6,8,7,6,6,5,4,4,7,4,2,3,3,6,1,1,4,2,4,2,2,3,5,6,3,3,5,4,6,4,3,3,3,1,3,3,3,1,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","N00000110 (Steeple ward)","N00000110",258,2,4,2,4,0,5,3,3,3,1,3,1,2,2,1,1,9,4,2,1,0,10,5,6,1,5,5,5,7,1,6,2,3,1,3,5,5,2,4,3,3,4,3,6,5,4,6,7,8,3,5,3,2,3,5,0,4,2,3,2,2,5,1,0,4,6,3,1,2,1,4,1,3,1,3,0,2,1,0,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
